stimulus_presentations_id,start_time,stop_time,duration,image_name,image_index,is_change,omitted,start_frame,end_frame,image_set
3106,2637.14782,2637.39816,0.2503400000000511,im085,6,False,False,157756,157771.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3107,2637.89805,2638.14826,0.2502100000001519,im085,6,False,False,157801,157816.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3108,2638.64869,2638.8989,0.2502100000001519,im085,6,False,False,157846,157861.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3109,2639.39929,2639.64951,0.25022000000035405,im085,6,False,False,157891,157906.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3110,2640.14992,2640.40012,0.2501999999999498,im062,5,True,False,157936,157951.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3111,2640.90053,2641.15071,0.2501800000000003,im062,5,False,False,157981,157996.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3112,2641.65114,2641.90134,0.2501999999999498,im062,5,False,False,158026,158041.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3113,2642.38507,2642.63507,0.25,omitted,8,False,True,158070,,omitted
3114,2643.15237,2643.40257,0.25020000000040454,im062,5,False,False,158116,158131.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3115,2643.90298,2644.15319,0.2502100000001519,im062,5,False,False,158161,158176.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3116,2644.65359,2644.90379,0.2501999999999498,im062,5,False,False,158206,158221.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3117,2645.40417,2645.65437,0.25020000000040454,im062,5,False,False,158251,158266.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3118,2646.15481,2646.40502,0.2502100000001519,im062,5,False,False,158296,158311.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3119,2646.90542,2647.15563,0.2502100000001519,im062,5,False,False,158341,158356.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3120,2647.65604,2647.90624,0.2501999999999498,im062,5,False,False,158386,158401.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3121,2648.40665,2648.65711,0.25046000000020285,im062,5,False,False,158431,158446.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3122,2649.15774,2649.40779,0.25005000000010114,im062,5,False,False,158476,158491.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3123,2649.90785,2650.15806,0.2502100000001519,im062,5,False,False,158521,158536.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3124,2650.65848,2650.90869,0.2502100000001519,im062,5,False,False,158566,158581.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3125,2651.4091,2651.65932,0.25022000000035405,im062,5,False,False,158611,158626.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3126,2652.15971,2652.40992,0.2502100000001519,im062,5,False,False,158656,158671.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3127,2652.9106,2653.16091,0.25030999999989945,im062,5,False,False,158701,158716.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3128,2653.66094,2653.91112,0.2501800000000003,im062,5,False,False,158746,158761.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3129,2654.41155,2654.66175,0.25020000000040454,im062,5,False,False,158791,158806.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3130,2655.16216,2655.41236,0.2501999999999498,im062,5,False,False,158836,158851.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3131,2655.91277,2656.16298,0.2502100000001519,im062,5,False,False,158881,158896.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3132,2656.66368,2656.91387,0.25018999999974767,im062,5,False,False,158926,158941.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3133,2657.41426,2657.66418,0.24992000000020198,im062,5,False,False,158971,158986.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3134,2658.14791,2658.39791,0.25,omitted,8,False,True,159015,,omitted
3135,2658.91522,2659.16541,0.2501900000002024,im062,5,False,False,159061,159076.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3136,2659.66584,2659.91602,0.2501800000000003,im062,5,False,False,159106,159121.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3137,2660.41643,2660.66663,0.2501999999999498,im062,5,False,False,159151,159166.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3138,2661.16707,2661.41724,0.2501700000002529,im062,5,False,False,159196,159211.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3139,2661.91766,2662.16785,0.25018999999974767,im062,5,False,False,159241,159256.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3140,2662.66832,2662.91847,0.25014999999984866,im062,5,False,False,159286,159301.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3141,2663.41888,2663.66909,0.2502099999996972,im062,5,False,False,159331,159346.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3142,2664.16949,2664.41968,0.25018999999974767,im062,5,False,False,159376,159391.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3143,2664.92012,2665.17031,0.25018999999974767,im062,5,False,False,159421,159436.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3144,2665.67074,2665.92094,0.2501999999999498,im062,5,False,False,159466,159481.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3145,2666.42135,2666.67156,0.2502100000001519,im062,5,False,False,159511,159526.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3146,2667.17196,2667.42216,0.2501999999999498,im062,5,False,False,159556,159571.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3147,2667.92257,2668.17278,0.2502099999996972,im062,5,False,False,159601,159616.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3148,2668.67318,2668.92339,0.2502100000001519,im062,5,False,False,159646,159661.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3149,2669.4238,2669.674,0.2501999999999498,im062,5,False,False,159691,159706.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3150,2670.15773,2670.40773,0.25,omitted,8,False,True,159735,,omitted
3151,2670.92503,2671.17524,0.2502100000001519,im062,5,False,False,159781,159796.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3152,2671.67563,2671.92584,0.2502099999996972,im062,5,False,False,159826,159841.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3153,2672.42625,2672.67645,0.2501999999999498,im062,5,False,False,159871,159886.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3154,2673.17686,2673.42704,0.2501800000000003,im062,5,False,False,159916,159931.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3155,2673.92747,2674.17767,0.2501999999999498,im062,5,False,False,159961,159976.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3156,2674.67809,2674.92829,0.2501999999999498,im062,5,False,False,160006,160021.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3157,2675.4287,2675.6789,0.2501999999999498,im085,6,True,False,160051,160066.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3158,2676.1793,2676.42951,0.2502100000001519,im085,6,False,False,160096,160111.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3159,2676.93022,2677.18045,0.2502299999996467,im085,6,False,False,160141,160156.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3160,2677.68055,2677.93074,0.25018999999974767,im085,6,False,False,160186,160201.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3161,2678.43113,2678.68135,0.2502199999998993,im085,6,False,False,160231,160246.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3162,2679.18176,2679.43196,0.2501999999999498,im085,6,False,False,160276,160291.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3163,2679.93237,2680.18258,0.2502100000001519,im085,6,False,False,160321,160336.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3164,2680.68298,2680.93319,0.2502100000001519,im085,6,False,False,160366,160381.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3165,2681.43359,2681.6838,0.2502099999996972,im085,6,False,False,160411,160426.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3166,2682.18421,2682.43441,0.2501999999999498,im085,6,False,False,160456,160471.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3167,2682.93482,2683.18502,0.2501999999999498,im085,6,False,False,160501,160516.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3168,2683.68543,2683.93563,0.2501999999999498,im085,6,False,False,160546,160561.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3169,2684.43603,2684.68663,0.25060000000030414,im085,6,False,False,160591,160606.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3170,2685.18692,2685.43709,0.25016999999979816,im085,6,False,False,160636,160651.0,Natural_Images_Lum_Matched_set_training_2017.07.14
